Date,Andhra Pradesh/Rice,Andhra Pradesh/Sugarcane,Andhra Pradesh/Cotton,Andhra Pradesh/Maize,Andhra Pradesh/Groundnut,Bihar/Wheat,Bihar/Rice,Bihar/Maize,Bihar/Sugarcane,Gujarat/Groundnut,Gujarat/Cotton,Gujarat/Wheat,Gujarat/Sugarcane,Gujarat/Mustard,Haryana/Wheat,Haryana/Cotton,Haryana/Sugarcane,Haryana/Mustard,Karnataka/Sugarcane,Karnataka/Groundnut,Karnataka/Cotton,Karnataka/Maize,Madhya Pradesh/Wheat,Madhya Pradesh/Maize,Madhya Pradesh/Cotton,Madhya Pradesh/Sugarcane,Madhya Pradesh/Groundnut,Madhya Pradesh/Mustard,Maharashtra/Groundnut,Maharashtra/Sugarcane,Maharashtra/Cotton,Maharashtra/Maize,Maharashtra/Wheat,Orissa/Rice,Punjab/Wheat,Rajasthan/Wheat,Rajasthan/Maize,Rajasthan/Cotton,Rajasthan/Groundnut,Rajasthan/Mustard,Telangana/Rice,Telangana/Cotton,Uttar Pradesh/Rice,Uttar Pradesh/Wheat,Uttar Pradesh/Sugarcane,Uttar Pradesh/Mustard
03-21-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-22-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-23-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-24-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-25-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-26-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-27-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-28-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-29-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-30-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
03-31-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,1.720034247,,,0.4553571429,,0.471,0.06136039316,,,,0.752331261,,,,0.3594980764,0.5669058268,0.08189480404
04-01-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-02-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-03-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-04-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-05-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-06-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-07-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-08-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-09-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-10-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-11-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-12-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-13-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-14-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-15-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-16-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-17-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-18-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-19-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-20-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-21-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-22-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-23-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-24-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-25-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-26-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-27-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-28-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-29-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
04-30-2023,,3.323,,,,0.7323428569,,,0.3163714296,,,,3.432,,0.1345643153,,0.1532697111,,3.356164384,,,,0.1634822559,,,0.0459531872,,,,3.356164384,,,,,0.471,0.141509434,,,,,,,,0.3830513991,0.6040479295,
05-01-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-02-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-03-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-04-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-05-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-06-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-07-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-08-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-09-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-10-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-11-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-12-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-13-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-14-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-15-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-16-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-17-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-18-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-19-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-20-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-21-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-22-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-23-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-24-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-25-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-26-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-27-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-28-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-29-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-30-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
05-31-2023,,3.323,,,,,,,3.691,,,,3.432,,,2.819413332,0.4925066678,,3.356164384,,,,,,,3.364794521,,,,3.356164384,,,,,,,,4.476797386,,,,,,,3.2142,
06-01-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-02-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-03-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-04-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-05-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-06-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-07-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-08-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-09-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-10-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-11-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-12-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-13-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-14-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-15-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-16-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-17-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-18-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-19-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-20-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
06-21-2023,1.845448878,0.04143391544,0.685785535,0.104628429,0.6277805485,,5.65093464,0.1909068006,0.195241812,1.430672606,2.017469932,,0.1681603569,,,2.819413332,0.4925066678,,0.6084830605,0.5371954676,0.882577905,0.5675354105,,0.8364808746,0.8550305378,0.1241112736,0.5191475424,,0.138404726,0.605126819,3.514085592,0.2704895922,,5.882352941,,,0.5495617533,1.35552431,0.9896414355,,1.722469974,1.694627311,2.997412164,,0.8892076136,
